iter	Passed	Remaining
1598	76041	161736
1599	76083	161678
1600	76126	161620
1601	76171	161566
1602	76216	161513
1603	76261	161461
1604	76303	161402
1605	76346	161344
1606	76408	161328
1607	76461	161292
1608	76506	161238
1609	76547	161177
1610	76606	161155
1611	76650	161099
1612	76698	161053
1613	76750	161014
1614	76815	161003
1615	76863	160957
1616	76912	160912
1617	76947	160839
1618	77023	160849
1619	77089	160840
1620	77140	160800
1621	77186	160750
1622	77241	160716
1623	77289	160671
1624	77333	160616
1625	77383	160573
1626	77422	160508
1627	77463	160446
1628	77511	160400
1629	77578	160391
1630	77628	160349
1631	77676	160303
1632	77733	160274
1633	77784	160234
1634	77848	160221
1635	77913	160208
1636	77985	160210
1637	78042	160182
1638	78086	160128
1639	78127	160066
1640	78168	160004
1641	78217	159960
1642	78262	159907
1643	78310	159859
1644	78358	159812
1645	78418	159789
1646	78477	159766
1647	78525	159718
1648	78576	159679
1649	78614	159612
1650	78653	159546
1651	78710	159517
1652	78753	159459
1653	78794	159400
1654	78838	159344
1655	78890	159305
1656	78936	159254
1657	78993	159226
1658	79056	159209
1659	79105	159165
1660	79156	159123
