iter	MultiClass
4340	0.1278380541
4341	0.1278174567
4342	0.1277992269
4343	0.1277857284
4344	0.1277697628
4345	0.127748177
4346	0.1277172388
4347	0.1276967285
4348	0.1276846307
4349	0.1276670619
4350	0.127651152
4351	0.1276416752
4352	0.1276284355
4353	0.1275998571
4354	0.1275684841
4355	0.1275574322
4356	0.12754811
4357	0.1275262546
4358	0.1275071754
4359	0.1274960883
4360	0.1274804122
4361	0.1274670365
4362	0.127456842
4363	0.1274167603
4364	0.1274039985
4365	0.1273858586
4366	0.1273564418
4367	0.1273256004
4368	0.1273164065
4369	0.1272994726
4370	0.1272870028
4371	0.1272715917
4372	0.1272611236
4373	0.1272402964
4374	0.127222477
4375	0.1272116844
4376	0.1271949689
4377	0.1271832831
4378	0.1271687712
4379	0.1271513914
4380	0.1271376115
4381	0.1271126877
4382	0.1271007394
4383	0.1270870181
4384	0.1270747948
4385	0.127061113
4386	0.1270486177
4387	0.1270269235
4388	0.1270106787
4389	0.12699816
4390	0.126984745
4391	0.126969556
4392	0.126946269
4393	0.1269258362
4394	0.1269050145
4395	0.1268921182
4396	0.1268627147
4397	0.1268398062
4398	0.1268212106
4399	0.1268084866
4400	0.1267897208
4401	0.126765391
4402	0.1267521537
4403	0.1267371747
4404	0.1267178642
4405	0.1267036818
4406	0.1266914664
4407	0.12667663
4408	0.1266690201
4409	0.126645211
4410	0.1266114757
4411	0.1265962557
4412	0.1265845551
4413	0.1265733746
4414	0.1265540786
4415	0.1265456103
4416	0.1265351072
4417	0.1265185598
4418	0.1264954574
4419	0.1264708682
4420	0.1264477845
4421	0.1264197701
4422	0.1264051001
4423	0.126396751
4424	0.1263800693
4425	0.1263676222
4426	0.1263478523
4427	0.1263420421
4428	0.1263296457
4429	0.1263171342
4430	0.1262941656
4431	0.1262771279
4432	0.1262600363
4433	0.1262422441
4434	0.126210235
4435	0.1261919658
4436	0.1261789862
4437	0.126152409
4438	0.1261342088
4439	0.1261164032
4440	0.1260979695
4441	0.1260644477
4442	0.1260522145
4443	0.1260326108
4444	0.1260118296
4445	0.1259932658
4446	0.125974185
4447	0.125959617
4448	0.1259477688
4449	0.1259353967
4450	0.1259233896
4451	0.1259021717
4452	0.1258797085
4453	0.125853369
4454	0.1258413024
4455	0.1258284934
4456	0.1258107852
4457	0.1257886675
4458	0.1257671551
4459	0.1257562243
4460	0.1257302596
4461	0.1257116732
4462	0.125685113
4463	0.1256536548
4464	0.1256402592
4465	0.1256282493
4466	0.1256057372
4467	0.1255886795
4468	0.1255814518
4469	0.125565232
4470	0.125542956
4471	0.1255245455
4472	0.1255113497
4473	0.1254836113
4474	0.1254575914
4475	0.1254477572
4476	0.1254257881
4477	0.1254165912
4478	0.1253870905
4479	0.1253694864
4480	0.1253595872
4481	0.1253391928
4482	0.1253223473
4483	0.1252778251
4484	0.1252651762
4485	0.1252484865
4486	0.1252295203
4487	0.1252096592
4488	0.1251914624
4489	0.1251730227
4490	0.1251480609
4491	0.1251375032
4492	0.1251205605
4493	0.1250828834
4494	0.1250638353
4495	0.1250513125
4496	0.1250375404
4497	0.1250272486
4498	0.1250205934
4499	0.1250038723
4500	0.1249694268
4501	0.1249539174
4502	0.1249352728
4503	0.1249173428
4504	0.1248984191
4505	0.1248757587
4506	0.124866026
4507	0.1248538772
4508	0.1248466059
4509	0.1248261324
4510	0.1247999817
4511	0.1247872362
4512	0.1247710411
4513	0.1247462512
4514	0.1247399966
4515	0.1247254072
4516	0.1247140669
4517	0.1246977173
4518	0.1246912579
4519	0.1246763159
4520	0.124662948
4521	0.1246422645
4522	0.1246218016
4523	0.1246092239
4524	0.1245935608
4525	0.1245636302
4526	0.1245416208
4527	0.1245146206
4528	0.1244974495
4529	0.1244818562
4530	0.1244576347
4531	0.1244292764
4532	0.1244075297
4533	0.1243978249
4534	0.1243858049
4535	0.1243672534
4536	0.1243397718
4537	0.12432536
4538	0.1242994344
4539	0.1242844565
4540	0.1242702626
4541	0.1242499105
4542	0.1242293517
4543	0.1242077179
4544	0.1241951242
4545	0.1241765535
4546	0.1241586026
4547	0.1241470451
4548	0.1241301767
4549	0.1241191557
4550	0.1241108982
4551	0.1240976225
4552	0.1240651847
4553	0.1240565259
4554	0.1240490458
4555	0.1240404882
4556	0.1240198079
4557	0.1240102069
4558	0.123997701
4559	0.1239874337
4560	0.1239772157
4561	0.1239616094
4562	0.1239516686
4563	0.1239422674
4564	0.1239317691
4565	0.1239137354
4566	0.123882763
4567	0.1238740027
4568	0.123852894
4569	0.1238476206
4570	0.1238291862
4571	0.123822797
4572	0.1237961244
4573	0.1237887953
4574	0.123768217
4575	0.1237525382
4576	0.1237477668
4577	0.1237307144
4578	0.1237042337
4579	0.1236897561
4580	0.1236667658
4581	0.1236506396
4582	0.123642366
4583	0.1236122582
4584	0.1235890099
4585	0.1235756061
4586	0.123559012
4587	0.1235332943
4588	0.1235161896
4589	0.1234933951
4590	0.1234840287
4591	0.1234689616
4592	0.1234436232
4593	0.1234345276
4594	0.1234199889
4595	0.1234102533
4596	0.1233944261
4597	0.1233820138
4598	0.123372905
4599	0.1233583832
4600	0.1233428836
4601	0.1233271346
4602	0.1233199087
4603	0.1232987112
4604	0.1232887136
4605	0.1232703531
4606	0.1232531607
4607	0.1232416159
4608	0.1232101596
4609	0.1231956507
4610	0.1231722653
4611	0.1231530903
4612	0.1231391636
4613	0.1231153453
4614	0.1230939204
4615	0.1230825501
4616	0.1230702317
4617	0.1230564903
4618	0.1230351574
4619	0.123015746
4620	0.1229959319
4621	0.1229768386
4622	0.122949274
4623	0.1229332528
4624	0.1229229298
4625	0.1229137431
4626	0.1228954913
4627	0.1228740656
4628	0.1228613613
4629	0.1228490864
4630	0.122838372
4631	0.122822432
4632	0.1228084262
4633	0.1227934393
4634	0.1227809826
4635	0.1227588023
4636	0.1227355705
4637	0.1227255581
4638	0.122711543
4639	0.1226936557
4640	0.1226741972
4641	0.1226459336
4642	0.1226346664
4643	0.1226225162
4644	0.1226144226
4645	0.1225918964
4646	0.1225782264
4647	0.1225663322
4648	0.1225577025
4649	0.1225447779
4650	0.1225310004
4651	0.1225093711
4652	0.1224838636
4653	0.1224779656
4654	0.1224691644
4655	0.1224525341
4656	0.1224355383
4657	0.1224213885
4658	0.1224023794
4659	0.1223786065
4660	0.1223587959
4661	0.1223359707
4662	0.1223098592
4663	0.1222911846
4664	0.1222755929
4665	0.1222597817
4666	0.1222272069
4667	0.1221948473
4668	0.1221846605
4669	0.122175664
4670	0.1221609897
4671	0.1221426121
4672	0.1221263137
4673	0.1221162223
4674	0.1220862422
4675	0.1220664883
4676	0.1220487782
4677	0.122030468
4678	0.1220151818
4679	0.1220012621
4680	0.1219805077
4681	0.1219608752
4682	0.1219332089
4683	0.1219246828
4684	0.1218973832
4685	0.1218868865
4686	0.1218674944
4687	0.121844488
4688	0.1218343894
4689	0.1218286372
4690	0.1218220683
4691	0.1218006149
4692	0.1217856159
4693	0.1217774595
4694	0.1217639551
4695	0.1217530148
4696	0.1217412619
4697	0.1217283053
4698	0.1217210248
4699	0.121703597
4700	0.1216741401
4701	0.1216577798
4702	0.1216370448
4703	0.1216263484
4704	0.1216188569
4705	0.1216057567
4706	0.1215974261
4707	0.1215836398
4708	0.1215783355
4709	0.121557839
4710	0.121552506
4711	0.1215223719
4712	0.1215073381
4713	0.1214944367
4714	0.1214782813
4715	0.1214634032
4716	0.1214399514
4717	0.1214286108
4718	0.1214121783
4719	0.121397083
4720	0.1213710384
4721	0.1213548906
4722	0.1213420334
4723	0.1213310873
4724	0.1213026521
4725	0.1212823432
4726	0.1212705511
4727	0.1212564998
4728	0.1212496547
4729	0.1212304734
4730	0.1212127688
4731	0.1211806794
4732	0.1211707865
4733	0.1211547982
4734	0.1211366868
4735	0.1211159593
4736	0.1211013737
4737	0.1210877025
4738	0.1210773711
4739	0.1210641282
4740	0.1210466597
4741	0.1210328263
4742	0.1210195927
4743	0.1210119974
4744	0.1209898686
4745	0.1209698849
4746	0.1209427012
4747	0.1209180555
4748	0.1209019433
4749	0.1208888268
4750	0.1208721089
4751	0.1208615352
4752	0.1208477745
4753	0.120817513
4754	0.1207927762
4755	0.1207732272
4756	0.120763235
4757	0.1207428497
4758	0.1207276151
4759	0.1207124615
4760	0.120680316
4761	0.120663823
4762	0.1206503689
4763	0.1206364546
4764	0.1206215886
4765	0.1206062834
4766	0.1205918375
4767	0.1205781596
4768	0.1205622608
4769	0.1205501224
4770	0.1205331558
4771	0.1205138406
4772	0.1204996613
4773	0.120470924
4774	0.120445078
4775	0.1204346354
4776	0.1204195113
4777	0.1204048646
4778	0.1203922571
4779	0.120370851
4780	0.1203557014
4781	0.1203407661
4782	0.1203164652
4783	0.1202961496
4784	0.1202778144
4785	0.120266792
4786	0.1202565692
4787	0.1202330279
4788	0.1202228676
4789	0.1202129768
4790	0.1201929032
4791	0.1201816586
4792	0.1201626866
4793	0.1201407547
4794	0.1201276558
4795	0.1201104707
4796	0.1200974019
4797	0.1200860008
4798	0.1200723426
4799	0.1200578471
4800	0.1200362396
4801	0.1200213696
4802	0.1200079779
4803	0.1199860653
4804	0.1199691771
4805	0.1199547571
4806	0.1199425742
4807	0.1199313669
4808	0.1199212602
4809	0.11990361
4810	0.1198874742
4811	0.1198649058
4812	0.1198558421
4813	0.1198486588
4814	0.119839224
4815	0.1198287558
4816	0.1198201702
4817	0.119808636
4818	0.1197832717
4819	0.1197651586
4820	0.1197579869
4821	0.1197512143
4822	0.1197397394
4823	0.1197106854
4824	0.1196903403
4825	0.1196668612
4826	0.1196570194
4827	0.1196406094
4828	0.1196183128
4829	0.119601542
4830	0.1195968659
4831	0.1195863494
4832	0.1195749786
4833	0.1195626961
4834	0.1195313837
4835	0.1195125021
4836	0.1194953566
4837	0.1194832964
4838	0.1194634518
4839	0.1194457127
4840	0.1194267256
4841	0.1194087901
4842	0.1193924223
4843	0.119367392
4844	0.1193410538
4845	0.1193294602
4846	0.1193182618
4847	0.1193125725
4848	0.1192925009
4849	0.1192752558
4850	0.1192650304
4851	0.1192572676
4852	0.1192438817
4853	0.1192327397
4854	0.1192206729
4855	0.1192105459
4856	0.119196976
4857	0.1191709371
4858	0.1191589913
4859	0.1191285828
4860	0.1191055384
4861	0.1190844336
4862	0.1190756365
4863	0.119062728
4864	0.1190339858
4865	0.1190056678
4866	0.1189746405
4867	0.1189541468
4868	0.1189330996
4869	0.1189229745
4870	0.1189049515
4871	0.1188796237
4872	0.118868719
4873	0.1188587327
4874	0.118846197
4875	0.1188407624
4876	0.1188238667
4877	0.1188156134
4878	0.1187901009
4879	0.1187811742
4880	0.1187626585
4881	0.1187473952
4882	0.1187232174
4883	0.1187073399
4884	0.1186852688
4885	0.1186688124
4886	0.1186546222
4887	0.1186433656
4888	0.1186351883
4889	0.1186267093
4890	0.1186019461
4891	0.1185879573
4892	0.1185727442
4893	0.1185640195
4894	0.1185427341
4895	0.1185325839
4896	0.1185165504
4897	0.1185075001
4898	0.1184971046
4899	0.1184866726
4900	0.1184682176
4901	0.1184563123
4902	0.1184465062
4903	0.1184397591
4904	0.1184259058
4905	0.1184191635
4906	0.118409603
4907	0.1183911296
4908	0.1183874198
4909	0.118376724
4910	0.1183613846
4911	0.1183471573
4912	0.1183284604
4913	0.118306099
4914	0.1182857523
4915	0.1182616774
4916	0.1182487057
4917	0.1182117709
4918	0.1182014476
4919	0.1181833441
4920	0.1181690585
4921	0.1181556284
4922	0.1181402429
4923	0.1181233789
4924	0.1181052038
4925	0.118093474
4926	0.1180790183
4927	0.1180588868
4928	0.1180448491
4929	0.1180259421
4930	0.1180158278
4931	0.1179989569
4932	0.117989669
4933	0.1179736887
4934	0.1179638411
4935	0.1179535764
4936	0.1179304409
4937	0.1178986126
4938	0.1178818287
4939	0.1178638678
4940	0.1178500532
4941	0.1178346276
4942	0.1178132974
4943	0.1178016454
4944	0.1177937304
4945	0.1177855714
4946	0.1177716007
4947	0.1177524507
4948	0.1177356221
4949	0.1177133103
4950	0.1177001703
4951	0.1176638056
4952	0.1176459815
4953	0.1176332222
4954	0.1176127028
4955	0.1176040199
4956	0.1175952645
4957	0.1175740836
4958	0.1175619913
4959	0.1175438492
4960	0.1175286457
4961	0.1175124782
4962	0.117500156
4963	0.1174899631
4964	0.1174803503
4965	0.1174627276
4966	0.1174457792
4967	0.1174334214
4968	0.1174188931
4969	0.1173991214
4970	0.1173795119
4971	0.1173678355
4972	0.1173503976
4973	0.117334828
4974	0.1173298891
4975	0.1173179059
4976	0.117303229
4977	0.1172984876
4978	0.1172815829
4979	0.11726995
4980	0.1172545764
4981	0.117225487
4982	0.1172185964
4983	0.1172003852
4984	0.1171722008
4985	0.1171535772
4986	0.1171367031
4987	0.1171295866
4988	0.1171212631
4989	0.1171094784
4990	0.1170974261
4991	0.1170881806
4992	0.1170628824
4993	0.1170435125
4994	0.1170247473
4995	0.1170085336
4996	0.1169977922
4997	0.1169866159
4998	0.1169621875
4999	0.1169550945
